YOGA,YogaStrong,"2318 Center St. Suite 113, Houston",4.7,(50)
SPORTS RECOVERY,Reach Stretch Studios,"2524 Rice Blvd, Houston",4.7,(91)
YOGA,Republic Aerial Yoga,"1302 Houston Avenue 600, Houston",4.6,(100+)
STRENGTH TRAINING,F3 Cross Training - Center Street,"2012 Center St, Houston",4.9,(99)
GYM TIME,Houston Gym,"1501 Durham Dr, Houston",4.8,(64)
STRENGTH TRAINING,9Round,"17310 W Grand Pkwy S, Sugar Land",4.6,(85)
GYM TIME,Youfit Health Clubs,"5151 Antoine Dr, Suite 8B, Houston",4.9,(76)
YOGA,Mode 8 Yoga and Fitness,"12012 Space Center Boulevard #500, Houston",4.6,(38)
STRENGTH TRAINING,290 Fitness,"4129 Southerland Rd, Houston",4.9,(99)
DANCE,Silk Studio,"14611 Main, Houston",4.9,(40)
ACUPUNCTURE,Modern Acupuncture,"2021 W. Gray Street, Houston",4.8,(47)
YOGA,Tranquil Heart Yoga,"12288 Westheimer Rd, Suite 380, Houston",4.5,(100+)
GYM TIME,Houston Strength,"9025 Ruland Road, Houston",4.9,(66)
"MARTIAL ARTS, BOXING",Main Street Boxing & Muay Thai,"1612 Austin Street, Houston",4.9,(42)
STRENGTH TRAINING,CrossFit Caveman,"4413 Bluebonnet Drive , Suite 2, Stafford",4.6,(45)
DANCE,Jazzercise with Jane Luco,"Houston Garden Oaks Baptist Church, 3206 N Shepherd Dr, Houston",4.8,(100+)
STRENGTH TRAINING,Cannon CrossFit,"5907 Star Lane, Houston",4.9,(31)
DANCE,Dance With Me USA,"1501 Lake Robbins Drive, Suite 160, The Woodlands",4.8,(57)
STRENGTH TRAINING,Skyline CrossFit,"551 N Shepherd Dr, Suite 200, Houston",4.8,(81)
"YOGA, CYCLING, …",Revolution Studio,"1121 Uptown Park Boulevard, Suite 9, Houston",4.7,(46)
STRENGTH TRAINING,Plex,"11707 S Sam Houston Pkwy W Suite, Houston",4.8,(53)
"STRENGTH TRAINING, BOXING",HYBRID Fitness Houston,"12999 Murphy Rd, Stafford",4.7,(76)
STRENGTH TRAINING,Blast Mobile Fitness,"3730 Farm to Market 2920, Suite 105, Spring",4.8,(47)
STRENGTH TRAINING,HIIT by LAF,"3570 Harmony Commons DR, Spring",4.7,(33)
GYM TIME,Cincofit West,"28818 Cinco Ranch Blvd, Katy",4.8,(28)
"STRENGTH TRAINING, BARRE",Cida Fitness,"1239 Eldridge Rd, Sugar Land",4.6,(47)
BOXING,American Martial Arts Academy - Houston Kickboxing Classes,"12288 Westheimer Rd, Houston",4.8,(71)
YOGA,Pralaya Yoga,"2303 Dunlavy St, Houston",4.8,(500+)
"MARTIAL ARTS, BOXING",Cypress Martial Arts & Fitness,"11688 Barker Cypress Rd, Cypress",5.0,(30)
"GYM TIME, STRENGTH TRAINING",Proactive Lifestyle Fitness - Katy Personal Training & 24 Hour Gym,"811 SOUTH MASON RD, 116, Katy",4.5,(23)
STRENGTH TRAINING,Stone Moves Indoor Rock Climbing,"6970 Cypress Creek Pkwy, Houston",4.9,(54)
"PILATES, STRENGTH TRAINING",Fitness at Houston's First,"7401 Katy Fwy, Houston",4.7,(100+)
STRENGTH TRAINING,Roy's Boot Camp @ Quality Life Fitness,"4543 Post Oak Place Dr. , Unit 100, Houston",4.7,(66)
GYM TIME,LA Fitness (Signature),"21720 Kuykendahl Road, Spring",4.7,(22)
CRYOTHERAPY,Arctic Healing Cryo,"6415 San Felipe St, Suite Q1, Houston",4.4,(27)
STRENGTH TRAINING,Loganitus Training,"5722 FM 1960, Humble",5.0,(46)
DANCE,Creative Crossings Studio,"16305 Kensington Dr, Suite 270, Sugar Land",4.6,(78)
BOXING,9Round,"825 Plantation Dr. Ste 130, Richmond",4.8,(27)
STRENGTH TRAINING,BC Fitness,"12922 Cutten Road, Houston",4.9,(35)
"MEDITATION, YOGA",Unwind Studio,"3222 Mercer Street, Houston",4.9,(17)
STRENGTH TRAINING,WESTSIDE S&C CrossFit Wilcrest,"1100 Wilcrest, Suite 103, Houston",4.4,(24)
STRENGTH TRAINING,Gracie Barra,"2610 Fondren Rd, , Houston",4.9,(100+)
