"YOGA, BARRE",Grace Barre & Yoga,"1800 North Highland Street, Arlington",4.6,(6)
YOGA,Bikram Yoga Alliance,"1073 West Broad Street Suite 213, Falls Church",4.2,(14)
FACIAL,Personal Esthetics,"1762 Columbia Road Northwest, Unit 3, Washington",4.5,(5)
STRENGTH TRAINING,TeamDunston,"2700 S Quincy St, Suite 100A (Lvl B), Arlington",4.9,(38)
DANCE,Jazzercise VA,"4710 N Chambliss St, Alexandria",4.8,(89)
BARRE,sidebarre,"3400 14th Street NW , Washington",4.3,(12)
DANCE,Zumba Cheri,"617 Rhode Island Ave. NE, Washington",4.4,(12)
DANCE,Jazzercise,"1115 Martha Custis Dr, Alexandria",4.3,(7)
YOGA,Train Like a Pro,"1050 Connecticut Ave NW, The Washington Square Building, Washington",2.6,(6)
YOGA,Train Like a Pro,"1666 K Street Northwest, Washington",3.2,(12)
